"Name","URI","Region GSS code","Period","Sales volume","Reporting period","Average price All property types","Average price Detached houses","Average price Semi-detached houses","Average price Terraced houses","Average price Flats and maisonettes","Pivotable date"
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2015-03,406,monthly,445219,712610,577108,585074,432878,2015-03-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2015-04,328,monthly,449002,719499,581503,590880,436505,2015-04-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2015-05,401,monthly,463623,743803,599661,609546,450755,2015-05-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2015-06,400,monthly,471684,761877,616901,625142,458265,2015-06-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2015-07,379,monthly,468385,756270,611991,620850,455057,2015-07-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2015-08,368,monthly,460865,748464,605473,614320,447528,2015-08-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2015-09,362,monthly,463000,750650,605877,615539,449706,2015-09-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2015-10,390,monthly,468623,763103,615007,623635,455122,2015-10-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2015-11,313,monthly,483790,788084,636545,643034,469897,2015-11-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2015-12,309,monthly,487530,799446,642219,647632,473544,2015-12-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2016-01,244,monthly,503590,823788,664153,669055,489139,2016-01-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2016-02,330,monthly,505402,834129,667324,672455,490827,2016-02-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2016-03,615,monthly,515287,848374,677137,686104,500405,2016-03-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2016-04,192,monthly,501379,830571,657387,665505,487021,2016-04-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2016-05,295,monthly,494442,810434,643246,651965,480571,2016-05-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2016-06,542,monthly,482696,792060,628288,633962,469307,2016-06-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2016-07,463,monthly,486813,796016,635452,640875,473218,2016-07-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2016-08,393,monthly,493197,809740,646674,650251,479354,2016-08-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2016-09,407,monthly,509034,832744,667734,670788,494772,2016-09-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2016-10,367,monthly,510843,832916,666770,668245,496846,2016-10-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2016-11,373,monthly,513597,839443,670529,668629,499723,2016-11-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2016-12,380,monthly,505397,828277,659679,655316,491906,2016-12-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2017-01,378,monthly,503104,825439,657181,652333,489673,2017-01-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2017-02,383,monthly,516139,840356,671003,666380,502500,2017-02-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2017-03,284,monthly,507990,825085,660585,653841,494664,2017-03-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2017-04,268,monthly,510664,829990,663575,656051,497325,2017-04-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2017-05,314,monthly,492277,801261,640638,631236,479472,2017-05-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2017-06,344,monthly,496555,806367,645684,637767,483592,2017-06-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2017-07,245,monthly,493069,799207,641746,633898,480169,2017-07-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2017-08,301,monthly,489222,791384,636605,633742,476201,2017-08-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2017-09,284,monthly,498363,807659,649924,647187,485021,2017-09-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2017-10,239,monthly,514680,836745,673777,670777,500784,2017-10-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2017-11,220,monthly,516800,844617,679023,673106,502859,2017-11-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2017-12,304,monthly,511132,838464,671194,666067,497326,2017-12-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2018-01,208,monthly,491512,803108,642848,638293,478344,2018-01-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2018-02,209,monthly,487625,791145,631589,630675,474681,2018-02-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2018-03,259,monthly,490011,795130,637113,635312,476955,2018-03-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2018-04,188,monthly,500468,816202,653029,653244,486963,2018-04-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2018-05,218,monthly,509884,842360,675193,673455,495804,2018-05-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2018-06,257,monthly,498827,821651,659612,659497,485031,2018-06-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2018-07,332,monthly,492845,814166,652929,653859,479127,2018-07-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2018-08,364,monthly,483913,793636,637170,640683,470503,2018-08-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2018-09,328,monthly,484700,801002,642915,643723,471182,2018-09-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2018-10,297,monthly,478619,788733,633392,632225,465401,2018-10-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2018-11,280,monthly,481653,803025,642763,639671,468211,2018-11-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2018-12,314,monthly,481651,794991,634901,637243,468317,2018-12-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2019-01,236,monthly,476574,790021,630254,631584,463335,2019-01-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2019-02,228,monthly,469428,770190,615863,617779,456566,2019-02-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2019-03,276,monthly,470929,779153,623458,622168,457894,2019-03-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2019-04,214,monthly,474919,786292,629682,629654,461646,2019-04-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2019-05,254,monthly,469685,781534,626356,625982,456365,2019-05-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2019-06,257,monthly,470396,782096,627172,628583,456964,2019-06-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2019-07,399,monthly,476509,790552,633179,635748,462963,2019-07-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2019-08,416,monthly,486386,810113,645766,652599,472355,2019-08-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2019-09,291,monthly,494350,821496,654301,663229,480097,2019-09-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2019-10,268,monthly,495470,821642,658859,666657,481071,2019-10-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2019-11,244,monthly,495060,822800,663122,664780,480737,2019-11-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2019-12,234,monthly,498435,832007,672388,670609,483932,2019-12-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-01,289,monthly,507479,848867,684588,683200,492688,2020-01-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-02,270,monthly,520113,893482,707272,706272,504721,2020-02-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-03,280,monthly,524684,918190,716417,714837,509064,2020-03-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-04,149,monthly,513497,904139,702295,703352,498050,2020-04-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-05,106,monthly,508032,867676,685479,686473,493156,2020-05-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-06,195,monthly,492995,833202,666846,670261,478391,2020-06-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-07,246,monthly,497277,849060,675955,678584,482436,2020-07-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-08,203,monthly,506248,889352,698292,703232,490610,2020-08-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-09,257,monthly,520304,932277,722470,726823,504059,2020-09-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-10,333,monthly,523820,946299,734088,739057,507159,2020-10-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-11,253,monthly,514838,923812,721814,729533,498338,2020-11-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2020-12,319,monthly,509975,916166,715570,725475,493518,2020-12-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-01,276,monthly,505973,900978,704659,715971,489805,2021-01-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-02,322,monthly,528825,936638,730636,741146,512246,2021-02-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-03,662,monthly,543813,942813,741522,753628,527154,2021-03-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-04,342,monthly,552155,956560,752341,761999,535394,2021-04-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-05,312,monthly,542385,932130,739183,749200,525888,2021-05-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-06,1166,monthly,545958,941843,747820,763515,528898,2021-06-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-07,140,monthly,546908,934262,747714,759802,530068,2021-07-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-08,328,monthly,555759,983814,767319,778768,538315,2021-08-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-09,506,monthly,549612,984193,762380,768994,532408,2021-09-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-10,205,monthly,547642,1014931,768448,777321,529948,2021-10-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-11,277,monthly,553153,1018270,775340,783895,535340,2021-11-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2021-12,296,monthly,563994,1064878,794480,803731,545617,2021-12-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-01,231,monthly,572680,1089016,809658,821354,553771,2022-01-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-02,268,monthly,555874,1064857,785238,796783,537698,2022-02-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-03,322,monthly,539165,1023282,760304,770506,521705,2022-03-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-04,287,monthly,537410,1014619,755116,769076,519936,2022-04-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-05,322,monthly,531684,1007188,752371,768292,513840,2022-05-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-06,395,monthly,535662,1011961,758250,775679,517564,2022-06-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-07,398,monthly,537767,1024637,766300,781400,519392,2022-07-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-08,419,monthly,548821,1049015,782897,800686,529835,2022-08-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-09,395,monthly,558210,1077321,803608,822016,538333,2022-09-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-10,356,monthly,556909,1072300,801468,822436,536912,2022-10-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-11,297,monthly,541763,1039619,779135,799935,522322,2022-11-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2022-12,250,monthly,526632,1006584,753526,774779,507943,2022-12-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2023-01,204,monthly,517302,988339,739676,757361,499210,2023-01-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2023-02,197,monthly,517844,989672,737637,752694,500088,2023-02-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2023-03,205,monthly,513539,979763,728830,738224,496441,2023-03-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2023-04,109,monthly,512899,978460,724741,733718,496036,2023-04-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2023-05,139,monthly,514893,976390,725032,734339,498108,2023-05-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2023-06,176,monthly,509545,970505,719553,732730,492578,2023-06-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2023-07,193,monthly,499525,949136,706545,721923,482686,2023-07-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2023-08,242,monthly,494337,945780,703383,721222,477266,2023-08-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2023-09,281,monthly,503331,962879,717530,735569,485877,2023-09-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2023-10,214,monthly,504381,961472,715255,733202,487127,2023-10-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2023-11,205,monthly,499082,947858,706460,720466,482303,2023-11-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2023-12,162,monthly,491127,932776,694983,706463,474759,2023-12-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2024-01,150,monthly,494465,938790,700042,712321,477924,2024-01-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2024-02,145,monthly,494312,941291,699866,713090,477722,2024-02-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2024-03,217,monthly,488046,914914,682328,698794,472062,2024-03-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2024-04,210,monthly,483323,901383,676774,691326,467544,2024-04-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2024-05,207,monthly,486788,901128,678454,694212,471056,2024-05-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2024-06,215,monthly,505927,948179,711212,726550,489188,2024-06-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2024-07,268,monthly,513869,966175,723798,743868,496431,2024-07-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2024-08,286,monthly,525302,990341,740940,766130,507053,2024-08-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2024-09,274,monthly,526028,997259,746482,770962,507468,2024-09-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2024-10,317,monthly,530162,1009118,753178,775043,511598,2024-10-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2024-11,256,monthly,529144,1023249,756182,773422,510614,2024-11-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2024-12,219,monthly,520073,1013527,741745,760112,501868,2024-12-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2025-01,199,monthly,513199,1011192,733125,751671,495115,2025-01-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2025-02,224,monthly,515023,1006884,734487,755843,496777,2025-02-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2025-03,563,monthly,514398,978705,725868,750461,496451,2025-03-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2025-04,100,monthly,523346,1014580,744842,766817,504879,2025-04-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2025-05,142,monthly,521704,1020545,746258,766864,503147,2025-05-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2025-06,249,monthly,527686,1058514,766410,785339,508347,2025-06-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2025-07,240,monthly,524350,1034418,758047,781389,505107,2025-07-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2025-08,216,monthly,513228,1014088,747325,770156,494101,2025-08-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2025-09,199,monthly,503399,1003569,737577,759950,484385,2025-09-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2025-10,166,monthly,492924,988820,728887,748281,474070,2025-10-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2025-11,184,monthly,487672,980500,720720,741861,468938,2025-11-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2025-12,145,monthly,474155,950305,701098,719676,456025,2025-12-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2026-01,125,monthly,466132,940692,693232,711587,448086,2026-01-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2026-02,106,monthly,459179,922273,681478,698356,441589,2026-02-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2026-03,,monthly,454018,915539,674156,694418,436428,2026-03-01
Tower Hamlets,http://landregistry.data.gov.uk/id/region/tower-hamlets,E09000030,2026-04,,monthly,457504,916395,673681,695165,440071,2026-04-01
