"Name","URI","Region GSS code","Period","Sales volume","Reporting period","Average price All property types","Average price Detached houses","Average price Semi-detached houses","Average price Terraced houses","Average price Flats and maisonettes","Pivotable date"
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2006-03,409,monthly,208156,369253,281818,218279,184129,2006-03-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2006-04,344,monthly,208538,369188,282485,218844,184272,2006-04-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2006-05,365,monthly,209664,371493,284414,220240,184955,2006-05-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2006-06,427,monthly,212654,374455,288170,223455,187594,2006-06-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2006-07,435,monthly,217861,383305,295318,229255,191821,2006-07-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2006-08,498,monthly,219978,387730,298218,232066,193042,2006-08-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2006-09,415,monthly,223921,396709,303876,236004,196661,2006-09-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2006-10,494,monthly,224727,398872,304929,236704,197528,2006-10-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2006-11,502,monthly,227199,403946,308735,239240,199685,2006-11-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2006-12,436,monthly,230027,407042,312096,242426,202056,2006-12-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2007-01,349,monthly,232413,411226,315525,245152,203892,2007-01-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2007-02,368,monthly,236377,417012,320240,248728,208043,2007-02-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2007-03,438,monthly,235703,416940,319577,248308,207091,2007-03-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2007-04,358,monthly,238195,419194,322207,251215,209169,2007-04-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2007-05,400,monthly,239691,420064,323772,253338,210075,2007-05-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2007-06,467,monthly,243605,425919,328761,257480,213562,2007-06-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2007-07,429,monthly,247296,433954,334620,261412,216610,2007-07-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2007-08,523,monthly,250804,442793,340248,265829,218861,2007-08-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2007-09,408,monthly,254088,450031,345578,269325,221555,2007-09-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2007-10,426,monthly,251857,446516,341624,266713,219972,2007-10-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2007-11,375,monthly,252972,449712,343499,267383,221339,2007-11-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2007-12,284,monthly,253782,450878,343747,268038,222366,2007-12-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2008-01,247,monthly,258043,460364,349931,272417,226121,2008-01-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2008-02,245,monthly,256043,457011,347229,270495,224173,2008-02-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2008-03,228,monthly,253838,455301,345336,269045,221182,2008-03-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2008-04,273,monthly,249159,447499,339125,264864,216304,2008-04-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2008-05,223,monthly,247440,442477,336601,263159,214741,2008-05-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2008-06,216,monthly,245435,437174,333523,260906,213189,2008-06-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2008-07,202,monthly,243251,430618,331213,258380,211436,2008-07-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2008-08,191,monthly,239382,424910,325895,254232,208103,2008-08-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2008-09,161,monthly,233222,416483,317393,247191,203225,2008-09-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2008-10,170,monthly,224419,401942,304580,237590,195922,2008-10-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2008-11,110,monthly,219043,391859,297668,232154,190930,2008-11-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2008-12,124,monthly,216323,385422,294129,229821,188015,2008-12-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2009-01,110,monthly,217709,390905,296951,231246,189099,2009-01-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2009-02,97,monthly,214437,386524,292670,227171,186882,2009-02-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2009-03,115,monthly,210295,379679,287158,222136,183969,2009-03-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2009-04,103,monthly,205342,366849,280241,217037,179568,2009-04-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2009-05,127,monthly,202687,360699,276242,214608,176830,2009-05-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2009-06,154,monthly,202745,360264,276259,215182,176190,2009-06-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2009-07,216,monthly,204536,364607,279530,217772,176590,2009-07-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2009-08,191,monthly,208772,372158,285940,222785,179416,2009-08-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2009-09,191,monthly,214390,382490,294546,229303,183321,2009-09-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2009-10,243,monthly,217647,389326,299542,233025,185651,2009-10-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2009-11,201,monthly,220267,396618,303357,236477,186912,2009-11-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2009-12,223,monthly,220437,396654,303356,236978,186685,2009-12-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2010-01,139,monthly,221775,399192,306131,239020,186816,2010-01-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2010-02,171,monthly,226508,406484,314369,244524,189943,2010-02-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2010-03,180,monthly,229543,412135,319477,247557,192554,2010-03-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2010-04,160,monthly,232335,416119,323032,250314,195297,2010-04-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2010-05,150,monthly,230616,412979,320035,247918,194644,2010-05-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2010-06,232,monthly,227247,406600,315636,244998,190890,2010-06-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2010-07,225,monthly,230187,413993,320085,248455,192886,2010-07-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2010-08,209,monthly,229762,414701,320844,248538,191552,2010-08-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2010-09,192,monthly,234518,425548,328195,253648,195355,2010-09-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2010-10,212,monthly,231415,420505,324571,250191,192727,2010-10-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2010-11,188,monthly,230552,420446,323194,248674,192719,2010-11-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2010-12,184,monthly,227518,414778,319571,245224,190266,2010-12-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2011-01,161,monthly,224928,410168,315931,242604,187893,2011-01-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2011-02,163,monthly,225895,411800,317124,243777,188571,2011-02-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2011-03,192,monthly,223628,409872,313695,241327,186681,2011-03-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2011-04,153,monthly,225648,413738,316160,243332,188654,2011-04-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2011-05,160,monthly,226474,413334,316680,244134,189648,2011-05-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2011-06,193,monthly,226282,409857,316029,243906,189677,2011-06-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2011-07,201,monthly,228336,411409,318556,246050,191615,2011-07-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2011-08,243,monthly,226774,409861,317912,244950,189230,2011-08-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2011-09,214,monthly,231629,421121,325521,250665,192478,2011-09-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2011-10,212,monthly,232261,425527,328152,251571,192266,2011-10-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2011-11,206,monthly,232816,426043,328352,251915,193173,2011-11-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2011-12,219,monthly,232475,425050,328031,251188,193284,2011-12-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2012-01,162,monthly,231367,421665,326240,250110,192308,2012-01-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2012-02,161,monthly,232544,424372,328185,252198,192233,2012-02-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2012-03,248,monthly,231358,420229,325489,251262,191080,2012-03-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2012-04,125,monthly,232932,422689,327010,252978,192518,2012-04-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2012-05,159,monthly,236364,427636,331317,256234,196047,2012-05-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2012-06,203,monthly,240165,433629,336308,260825,198735,2012-06-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2012-07,199,monthly,244503,440764,341895,265932,201973,2012-07-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2012-08,240,monthly,243700,439839,340948,265771,200421,2012-08-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2012-09,179,monthly,242815,439575,339778,264772,199681,2012-09-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2012-10,208,monthly,239047,432887,334748,260811,196358,2012-10-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2012-11,234,monthly,239518,433761,335352,261297,196788,2012-11-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2012-12,207,monthly,244522,444252,343402,266963,200414,2012-12-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2013-01,170,monthly,244565,444932,344579,266956,200280,2013-01-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2013-02,188,monthly,247701,451204,349117,270235,202996,2013-02-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2013-03,206,monthly,247444,451129,348954,269790,202947,2013-03-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2013-04,188,monthly,252365,459630,354614,275462,206908,2013-04-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2013-05,217,monthly,258148,468650,362844,281752,211683,2013-05-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2013-06,197,monthly,260043,469533,364834,284232,212968,2013-06-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2013-07,284,monthly,264907,477230,371748,289667,216825,2013-07-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2013-08,295,monthly,266984,481311,374505,292223,218233,2013-08-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2013-09,252,monthly,273327,495223,384156,299064,223332,2013-09-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2013-10,300,monthly,275107,501334,387511,300884,224700,2013-10-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2013-11,295,monthly,277826,507574,392241,303772,226812,2013-11-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2013-12,313,monthly,282076,513466,397911,308446,230355,2013-12-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2014-01,241,monthly,288169,524683,406327,314856,235642,2014-01-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2014-02,265,monthly,296375,542222,417630,323955,242361,2014-02-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2014-03,297,monthly,299627,550071,422009,327238,245299,2014-03-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2014-04,262,monthly,305270,559121,429083,334015,249568,2014-04-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2014-05,323,monthly,311409,567184,436692,340765,254723,2014-05-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2014-06,304,monthly,319175,582359,447825,349890,260557,2014-06-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2014-07,348,monthly,331655,606287,466304,363922,270356,2014-07-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2014-08,326,monthly,340170,624385,479830,374232,276360,2014-08-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2014-09,305,monthly,351787,645256,496465,387087,285722,2014-09-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2014-10,334,monthly,353145,649470,498670,388041,287175,2014-10-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2014-11,283,monthly,352944,650170,498223,387277,287420,2014-11-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2014-12,278,monthly,352494,650640,496985,386290,287473,2014-12-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2015-01,238,monthly,349739,645042,493112,383210,285279,2015-01-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2015-02,233,monthly,348180,640555,490017,380655,284837,2015-02-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2015-03,320,monthly,346670,637798,488054,378660,283920,2015-03-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2015-04,293,monthly,350669,646440,493050,383445,286916,2015-04-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2015-05,240,monthly,353653,652621,497563,387129,288938,2015-05-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2015-06,283,monthly,362381,669956,511101,398175,294598,2015-06-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2015-07,356,monthly,367223,677588,518480,403646,298342,2015-07-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2015-08,321,monthly,378253,699268,534378,416588,306544,2015-08-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2015-09,328,monthly,383513,711009,541716,421948,311156,2015-09-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2015-10,298,monthly,392747,731278,555549,432381,318258,2015-10-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2015-11,302,monthly,397752,741889,563636,437759,322261,2015-11-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2015-12,282,monthly,399019,746115,566195,439175,323130,2015-12-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2016-01,257,monthly,404667,756668,575581,445146,327711,2016-01-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2016-02,254,monthly,417508,781009,593544,458958,338414,2016-02-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2016-03,421,monthly,424530,791375,602033,466140,344819,2016-03-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2016-04,162,monthly,424112,792597,599648,466068,344391,2016-04-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2016-05,187,monthly,416670,775524,586474,457429,339179,2016-05-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2016-06,229,monthly,418841,781180,588657,459684,341163,2016-06-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2016-07,260,monthly,427281,793909,600263,468412,348568,2016-07-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2016-08,284,monthly,429105,799287,603842,470265,350001,2016-08-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2016-09,262,monthly,429652,800588,606552,470885,350137,2016-09-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2016-10,283,monthly,433897,810284,613468,474317,354478,2016-10-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2016-11,236,monthly,444917,834589,630226,485609,363904,2016-11-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2016-12,239,monthly,447978,841536,633421,487856,367499,2016-12-01
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2017-01,229,monthly,449862,845378,634907,489737,369364,2017-01-01
